state,gender,year,name,number,row_num
DC,M,1996,William,115,3
WA,M,1996,Jacob,772,1
WA,M,1996,Austin,646,2
WA,M,1996,Michael,607,3
MD,F,1996,Emily,488,1
MD,F,1996,Sarah,452,2
MD,F,1996,Rachel,410,3
MT,F,1996,Jessica,68,1
MT,F,1996,Taylor,68,2
MT,F,1996,Hannah,57,3
NJ,F,1996,Samantha,844,1
NJ,F,1996,Jessica,834,2
NJ,F,1996,Nicole,750,3
OR,M,1996,Jacob,463,1
OR,M,1996,Austin,458,2
OR,M,1996,Tyler,353,3
NE,F,1996,Emily,184,1
NE,F,1996,Hannah,175,2
NE,F,1996,Taylor,173,3
CA,M,1996,Daniel,4704,1
CA,M,1996,Jose,4645,2
CA,M,1996,Michael,4353,3
NH,F,1996,Emily,171,1
NH,F,1996,Sarah,140,2
NH,F,1996,Hannah,131,3
AL,F,1996,Hannah,394,1
AL,F,1996,Emily,384,2
AL,F,1996,Ashley,356,3
NM,F,1996,Samantha,156,1
NM,F,1996,Ashley,148,2
NM,F,1996,Mariah,147,3
AR,M,1996,Jacob,325,1
AR,M,1996,Tyler,323,2
AR,M,1996,Austin,308,3
MI,M,1996,Jacob,1688,1
MI,M,1996,Michael,1391,2
MI,M,1996,Tyler,1255,3
NJ,M,1996,Michael,1738,1
NJ,M,1996,Matthew,1448,2
NJ,M,1996,Christopher,1221,3
KS,M,1996,Jacob,353,1
KS,M,1996,Austin,339,2
KS,M,1996,Tyler,304,3
VT,M,1996,Nicholas,79,1
VT,M,1996,Jacob,75,2
VT,M,1996,Matthew,66,3
DC,F,1996,Alexis,70,1
DC,F,1996,Taylor,60,2
DC,F,1996,Emily,59,3
OR,F,1996,Emily,323,1
OR,F,1996,Jessica,298,2
OR,F,1996,Hannah,276,3
ME,F,1996,Emily,144,1
ME,F,1996,Sarah,103,2
ME,F,1996,Ashley,101,3
FL,F,1996,Ashley,1398,1
FL,F,1996,Jessica,1205,2
FL,F,1996,Emily,1132,3
WV,F,1996,Emily,197,1
WV,F,1996,Hannah,170,2
WV,F,1996,Jessica,154,3
HI,M,1996,Joshua,152,1
HI,M,1996,Michael,120,2
HI,M,1996,Brandon,116,3
ND,M,1996,Jacob,120,1
ND,M,1996,Austin,106,2
ND,M,1996,Tyler,90,3
NE,M,1996,Jacob,316,1
NE,M,1996,Austin,230,2
NE,M,1996,Tyler,224,3
IL,F,1996,Jessica,1241,1
IL,F,1996,Emily,1128,2
IL,F,1996,Ashley,1016,3
SD,M,1996,Jacob,132,1
SD,M,1996,Tyler,121,2
SD,M,1996,Austin,113,3
DE,F,1996,Emily,85,1
DE,F,1996,Taylor,82,2
DE,F,1996,Sarah,67,3
KS,F,1996,Madison,232,1
KS,F,1996,Hannah,226,2
KS,F,1996,Ashley,222,3
KY,F,1996,Hannah,437,1
KY,F,1996,Ashley,388,2
KY,F,1996,Emily,384,3
VA,F,1996,Emily,647,1
VA,F,1996,Sarah,601,2
VA,F,1996,Taylor,564,3
NV,F,1996,Jessica,161,1
NV,F,1996,Ashley,153,2
NV,F,1996,Samantha,129,3
AZ,M,1996,Michael,694,1
AZ,M,1996,Jacob,612,2
AZ,M,1996,Daniel,593,3
MN,M,1996,Jacob,820,1
MN,M,1996,Nicholas,647,2
MN,M,1996,Matthew,642,3
FL,M,1996,Michael,2014,1
FL,M,1996,Christopher,1720,2
FL,M,1996,Joshua,1568,3
MS,M,1996,William,378,1
MS,M,1996,Christopher,375,2
MS,M,1996,Joshua,349,3
CO,F,1996,Emily,350,1
CO,F,1996,Hannah,345,2
CO,F,1996,Jessica,335,3
AK,F,1996,Ashley,57,1
AK,F,1996,Jessica,55,2
AK,F,1996,Emily,54,3
MT,M,1996,Jacob,112,1
MT,M,1996,Tyler,96,2
MT,M,1996,Michael,88,3
SC,F,1996,Taylor,349,1
SC,F,1996,Ashley,303,2
SC,F,1996,Jessica,280,3
MO,M,1996,Jacob,951,1
